trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
544,False,"{'a': 0.5, 'e': 0.13866668479998828}",30,21,18.65189349692631,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.5, 'e': 0.1370833514999883}",30,24,10.626089608825787,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.5, 'e': 0.1355000181999883}",25,3,-4.979476893490632,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
547,False,"{'a': 0.5, 'e': 0.13391668489998831}",20,13,7.11321329834083,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.5, 'e': 0.13233335159998832}",35,18,24.635875898420505,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.13075001829998834}",25,18,7.455352995779745,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.12916668499998835}",25,20,9.574096267839359,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.5, 'e': 0.12758335169998836}",20,14,11.171494813144172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.5, 'e': 0.12600001839998837}",20,0,18.961427036025626,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
553,False,"{'a': 0.5, 'e': 0.12441668509998836}",20,15,10.963830351063951,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.12283335179998836}",20,3,29.053794311113396,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.12125001849998836}",20,13,14.230253219854314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.5, 'e': 0.11966668519998835}",30,13,-12.765706820001556,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
557,False,"{'a': 0.5, 'e': 0.11808335189998835}",30,11,24.71654115748858,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.11650001859998835}",20,10,-12.121062444733575,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
559,False,"{'a': 0.5, 'e': 0.11491668529998834}",30,16,23.54590541367827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.5, 'e': 0.11333335199998834}",20,13,12.68988184520984,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.11175001869998834}",25,17,17.89166350195579,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.5, 'e': 0.11016668539998833}",25,13,8.857957810374662,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
563,False,"{'a': 0.5, 'e': 0.10858335209998833}",25,16,13.359678408295796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.10700001879998833}",20,8,21.563098315555226,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.10541668549998832}",25,14,24.818337303034117,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.10383335219998832}",30,24,11.258971949154912,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.10225001889998832}",20,13,-28.129863484117248,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
568,False,"{'a': 0.5, 'e': 0.10066668559998831}",20,13,15.316294047029384,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.5, 'e': 0.09908335229998831}",25,18,12.65267970920557,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.09750001899998831}",20,14,11.28232021384948,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.0959166856999883}",35,23,23.490680111620087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.0943333523999883}",20,16,7.103405689072846,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.5, 'e': 0.0927500190999883}",25,13,20.973164829744984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.0911666857999883}",30,0,-7.643309878279598,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
575,False,"{'a': 0.5, 'e': 0.08958335249998829}",20,13,12.147903805220752,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.08800001919998829}",35,7,49.83777233633493,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.08641668589998829}",20,6,13.069834817553794,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.08483335259998828}",25,2,39.03980788570807,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.08325001929998828}",25,13,25.419688785509315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.5, 'e': 0.08166668599998828}",30,13,31.810424382095764,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.08008335269998827}",20,13,13.342497181423969,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.07850001939998827}",20,6,22.730611410588775,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.07691668609998827}",30,4,44.77047265344379,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.07533335279998826}",25,2,-26.53035512219793,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
585,False,"{'a': 0.5, 'e': 0.07375001949998826}",30,15,29.18694572283829,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.07216668619998826}",30,20,18.123518224758257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.07058335289998825}",25,3,35.74934858242037,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.06900001959998825}",30,21,16.696436246251828,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.06741668629998825}",20,3,32.10601108087189,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.5, 'e': 0.06583335299998824}",20,0,21.58764183141692,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
591,False,"{'a': 0.5, 'e': 0.06425001969998824}",20,14,11.11829978192344,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.06266668639998824}",30,14,26.031953078137157,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.06108335309998823}",20,11,-6.458218465465205,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.05950001979998823}",30,16,26.257253940049537,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.057916686499988226}",25,8,-9.950355809599618,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
596,False,"{'a': 0.5, 'e': 0.05633335319998822}",30,23,13.93496553782957,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.05475001989998822}",25,13,26.626287658398056,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.5, 'e': 0.05316668659998822}",25,13,8.099232582025053,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.05158335329998821}",25,15,9.551548236530659,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.05000001999998821}",20,16,8.766156945562829,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.04841668669998821}",25,3,37.81567859989628,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,15,18.98878190385446,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,8,23.020004549844522,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,14,29.57880352799501,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,10,19.129874216803884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,24,11.611131471869767,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,2,25.41946874966337,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,10,22.4264235776853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",35,21,28.541684385160245,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,15,19.869283556008924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,14,12.892424997284849,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
